LastName,FirstName,Other_Info,Age,Gender,Hometown,Boarded,Lifeboat,Body,Class,Survived,Passenger,Crew,crew_responsibility
Ricaldone, Mr. Rinaldo Renato,,22,M,"London, England",Southampton,,,0,1,0,1,Asst. Waiter
Rigozzi, Mr. Abele,,22,M,"London, England",Southampton,,115MB,0,0,0,1,Asst. Waiter
Rotta, Mr. Angelo Mario,,23,M,"London, England",Southampton,,,0,1,0,1,Waiter
Rousseau, Mr. Pierre,,49,M,"London, England",Southampton,,,0,1,0,1,Chef
Saccaggi, Mr. Giovanni Giuseppe Emilio,,24,M,"London, England",Southampton,,,0,1,0,1,Asst. Waiter
Salussolia, Mr. Giovanni,,25,M,"London, England",Southampton,,,0,1,0,1,Glass Man
Sartori, Mr. Lazar,,24,M,"London, England",Southampton,,,0,1,0,1,Asst. Glass Man
Scavino, Mr. Candido,,42,M,"London, England",Southampton,,,0,1,0,1,Carver
Sesia, Mr. Giacomo,,24,M,"London, England",Southampton,,,0,1,0,1,Waiter
Testoni, Mr. Ercole,,23,M,"London, England",Southampton,,,0,1,0,1,Asst. Glass Man
Tietz, Mr. Karl,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Kitchen Porter
Turvey, Mr. Charles,,16,M,"London, England",Southampton,,,0,1,0,1,Page Boy
Urbini, Mr. Roberto,,22,M,"London, England",Southampton,,,0,1,0,1,Waiter
Valvassori, Mr. Ettore Luigi,,35,M,"London, England",Southampton,,,0,1,0,1,Waiter
Vicat, Mr. Alphonse Jean Eugene,,21,M,"London, England",Southampton,,,0,1,0,1,Cook
Villvarlange, Mr. Pierre Leon Gabriel,,19,M,"Paris, France",Southampton,,,0,1,0,1,Asst. Soup Cook
Vine, Mr. H.,,18,M,"London, England",Southampton,,,0,1,0,1,Asst. Controller
Vioni, Mr. Roberto,,31,M,"London, England",Southampton,,,0,1,0,1,Waiter
Voegelin-Dubach, Mr. Johannes,,35,M,"London, England",Southampton,,,0,1,0,1,Coffee Maker
Zanetti, Mr. Minio,,20,M,"London, England",Southampton,,,0,1,0,1,Asst. Waiter
Zarracchi, Mr. L.,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Wine Butler
Gwinn, Mr. William Logan,,37,M,"New York City, USA",Southampton,,,0,1,0,1,Postal Clerk
March, Mr. John Starr,,50,M,"Newark, New Jersey, USA",Southampton,,225MB,0,0,0,1,Postal Clerk
Smith," Mr. John Richard ""Jago""",,35,M,"Truro, England",Southampton,,,0,1,0,1,Postal Clerk
Williamson, Mr. James Bertram,,35,M,"Dublin, Ireland",Southampton,,,0,1,0,1,Postal Clerk
Woody, Mr. Oscar Scott,,41,M,"Clifton, Virginia, USA",Southampton,,167MB,0,0,0,1,Postal Clerk
Andrews, Mr. Thomas,,39,M,"Belfast, Ireland",Belfast,,,1,1,0,1,Shipbuilder
Campbell, Mr. William Henry,,21,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Joiner
Chisholm, Mr. Roderick Robert Crispin,,40,M,"Belfast, Ireland",Belfast,,,1,1,0,1,Draughtsman
Cunningham, Mr. Alfred Fleming,,21,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Fitter
Frost," Mr. Anthony Wood ""Artie""",,37,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Fitter
Knight, Mr. Robert J.,,39,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Fitter
Parkes," Mr. Francis ""Frank""",,21,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Plumber
Parr, Mr. William Henry Marsh,,29,M,"Belfast, Ireland",Belfast,,,1,1,0,1,Electrician
Watson, Mr. Ennis Hastings,,15,M,"Belfast, Ireland",Belfast,,,2,1,0,1,Electrician's Apprentice
Brailey, Theodore Ronald,,24,M,"London, England",,,,0,0,0,1,Pianist
Bricoux, Roger Marie,,20,M,"Cosne-sur-Loire, France",,,,0,0,0,1,Cellist
Clarke, John Frederick Preston,,30,M,"Liverpool, Lancashire, England",,,202MB,0,0,0,1,Bassist
Hartley, Wallace,,33,M,"Colne, Lancashire, England",,,224MB,0,0,0,1,"Bandmaster, violinist"
Hume, John Law,,21,M,"Dumfries, Scotland",,,193MB,0,0,0,1,Violinist
Krins, Georges Alexandre,,23,M,"London, England",,,,0,0,0,1,Violinist
Taylor, Percy Cornelius,,32,M,"London, England",,,,0,0,0,1,Cellist
Woodward, John Wesley,,32,M,"Oxford, England",,,,0,0,0,1,Cellist
